number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_hidden_size,params_lr,params_n_layers,params_scale_target,params_scaler,params_weight_decay,state
1454,143.69338989257812,2026-01-03 12:03:12.907808,2026-01-03 12:03:38.477463,0 days 00:00:25.569655,relu,0.11618534768672924,28,0.08828503578013534,2,True,standard,6.712772735457759e-05,COMPLETE
1455,158.55865478515625,2026-01-03 12:03:38.485462,2026-01-03 12:04:04.043863,0 days 00:00:25.558401,relu,0.2798864571066067,31,0.06367688742277262,2,True,standard,3.29729295270647e-05,COMPLETE
1456,137.8949432373047,2026-01-03 12:04:04.057378,2026-01-03 12:04:30.085770,0 days 00:00:26.028392,relu,0.10002510191390508,32,0.07951893886446183,2,True,standard,2.92312855963998e-05,COMPLETE
1457,155.34262084960938,2026-01-03 12:04:30.093771,2026-01-03 12:04:57.536689,0 days 00:00:27.442918,gelu,0.13074274122440013,32,0.05352324231968357,2,True,standard,2.8051272516540963e-05,COMPLETE
1458,143.46841430664062,2026-01-03 12:04:57.544692,2026-01-03 12:05:23.224818,0 days 00:00:25.680126,relu,0.14532668749795732,32,0.06011848161679308,2,True,standard,2.9582568745832405e-05,COMPLETE
1459,143.15182495117188,2026-01-03 12:05:23.231818,2026-01-03 12:05:48.895000,0 days 00:00:25.663182,relu,0.10009011750369329,32,0.06746508677760439,2,True,standard,2.6453288828008577e-05,COMPLETE
1460,139.26376342773438,2026-01-03 12:05:48.904000,2026-01-03 12:06:14.512788,0 days 00:00:25.608788,relu,0.11213111671958738,32,0.07335077302877954,2,True,standard,2.56138749427167e-05,COMPLETE
1461,144.9906768798828,2026-01-03 12:06:14.521788,2026-01-03 12:06:40.094878,0 days 00:00:25.573090,relu,0.12462744493754489,32,0.05466905662099136,2,True,standard,3.191013361206123e-05,COMPLETE
1462,142.34054565429688,2026-01-03 12:06:40.103877,2026-01-03 12:07:05.792157,0 days 00:00:25.688280,relu,0.10835818864618382,31,0.07780058120974126,2,True,standard,2.57315605169032e-05,COMPLETE
1463,142.5567169189453,2026-01-03 12:07:05.801157,2026-01-03 12:07:31.388630,0 days 00:00:25.587473,relu,0.11743789753357764,32,0.06625412372292741,2,True,standard,3.065038639642119e-05,COMPLETE
1464,166.90585327148438,2026-01-03 12:07:31.397631,2026-01-03 12:07:57.134874,0 days 00:00:25.737243,silu,0.10821327057611414,30,0.07925443088747534,2,True,standard,2.4073496162296756e-05,COMPLETE
1465,144.64456176757812,2026-01-03 12:07:57.142874,2026-01-03 12:08:22.736699,0 days 00:00:25.593825,relu,0.15583040202898701,31,0.0886139755449269,2,True,standard,2.9177996754217547e-05,COMPLETE
1466,218.41605143229168,2026-01-03 12:08:22.745699,2026-01-03 12:08:47.037111,0 days 00:00:24.291412,relu,0.10727377654349976,5,0.0009940218494420253,2,False,none,2.4145046323170712e-05,COMPLETE
1467,142.84701538085938,2026-01-03 12:08:47.046112,2026-01-03 12:09:12.665811,0 days 00:00:25.619699,relu,0.11470200827628134,32,0.07108865474503125,2,True,standard,3.356263690931397e-05,COMPLETE
1468,146.71714782714844,2026-01-03 12:09:12.674814,2026-01-03 12:09:38.141716,0 days 00:00:25.466902,relu,0.10007120768647629,22,0.08838500745039791,2,True,standard,9.792638117113236e-05,COMPLETE
1469,142.26632690429688,2026-01-03 12:09:38.149716,2026-01-03 12:10:03.770470,0 days 00:00:25.620754,relu,0.13487266788125774,30,0.0786607800850866,2,True,standard,2.7572638798083396e-05,COMPLETE
1470,140.75650024414062,2026-01-03 12:10:03.778472,2026-01-03 12:10:29.469283,0 days 00:00:25.690811,relu,0.12359427508304899,30,0.059812920074244935,2,True,standard,2.2493718861207407e-05,COMPLETE
1471,146.16397094726562,2026-01-03 12:10:29.477287,2026-01-03 12:10:55.013062,0 days 00:00:25.535775,relu,0.11308238830567222,32,0.08778193012413146,2,True,robust,2.6815099282510026e-05,COMPLETE
1472,148.1752166748047,2026-01-03 12:10:55.023060,2026-01-03 12:11:18.196138,0 days 00:00:23.173078,relu,0.10005360383643878,31,0.06949035751547686,1,True,standard,0.0001326545329312152,COMPLETE
1473,142.4657745361328,2026-01-03 12:11:18.204138,2026-01-03 12:11:43.882917,0 days 00:00:25.678779,relu,0.10837456922251228,31,0.04855910384439572,2,True,standard,2.2723234359058573e-05,COMPLETE
1474,140.53024291992188,2026-01-03 12:11:43.890920,2026-01-03 12:12:09.464207,0 days 00:00:25.573287,relu,0.1184339423482113,29,0.09979211913788871,2,True,standard,3.578694980985899e-05,COMPLETE
1475,141.69143676757812,2026-01-03 12:12:09.474210,2026-01-03 12:12:35.186591,0 days 00:00:25.712381,relu,0.12778095530483108,32,0.09983846449034826,2,True,standard,9.752013972272496e-06,COMPLETE
1476,179.7236785888672,2026-01-03 12:12:35.194595,2026-01-03 12:13:01.651383,0 days 00:00:26.456788,mish,0.10836259726294789,30,0.07894729880450205,2,True,minmax,6.307198957239581e-06,COMPLETE
1477,196.3378448486328,2026-01-03 12:13:01.659896,2026-01-03 12:13:27.520273,0 days 00:00:25.860377,relu,0.10002309082717156,31,0.0002658480645014884,2,True,standard,2.835786508509706e-05,COMPLETE
1478,138.70278930664062,2026-01-03 12:13:27.528280,2026-01-03 12:13:53.163715,0 days 00:00:25.635435,relu,0.114713649993241,29,0.07779616006763866,2,True,standard,2.178242147604607e-05,COMPLETE
1479,140.22398376464844,2026-01-03 12:13:53.172716,2026-01-03 12:14:18.704285,0 days 00:00:25.531569,relu,0.10738673019460891,32,0.06591774143389736,2,True,standard,2.4992155194242295e-05,COMPLETE
1480,144.2384033203125,2026-01-03 12:14:18.712285,2026-01-03 12:14:44.476155,0 days 00:00:25.763870,relu,0.1214369677030582,30,0.08673723301593773,2,True,standard,0.00016514067802303342,COMPLETE
1481,142.23838806152344,2026-01-03 12:14:44.483155,2026-01-03 12:15:10.134830,0 days 00:00:25.651675,relu,0.10731226804881798,30,0.08896185099270619,2,True,standard,0.00010462466044008388,COMPLETE
1482,150.26849365234375,2026-01-03 12:15:10.142837,2026-01-03 12:15:37.525178,0 days 00:00:27.382341,gelu,0.11453892531900264,32,0.07270947154816201,2,True,standard,3.031334030981723e-05,COMPLETE
1483,151.02687072753906,2026-01-03 12:15:37.534182,2026-01-03 12:16:03.118796,0 days 00:00:25.584614,relu,0.12925157686500838,29,0.06134922787586606,2,True,standard,7.800554288136685e-06,COMPLETE
1484,142.098388671875,2026-01-03 12:16:03.126796,2026-01-03 12:16:28.790418,0 days 00:00:25.663622,relu,0.10719485848810134,31,0.08839079036355621,2,True,standard,3.433553709134225e-05,COMPLETE
1485,198.37523390028213,2026-01-03 12:16:28.799417,2026-01-03 12:16:53.841629,0 days 00:00:25.042212,relu,0.1412180973635314,29,0.0009941783632066968,2,False,standard,2.1053113460466283e-05,COMPLETE
1486,142.99118041992188,2026-01-03 12:16:53.849629,2026-01-03 12:17:19.780401,0 days 00:00:25.930772,relu,0.12003997658412824,32,0.07947289156761261,2,True,standard,0.00012550301011056474,COMPLETE
1487,142.94491577148438,2026-01-03 12:17:19.865907,2026-01-03 12:17:45.569183,0 days 00:00:25.703276,relu,0.10014168123959571,28,0.07162231490658426,2,True,standard,2.5702478232008457e-05,COMPLETE
1488,173.77059936523438,2026-01-03 12:17:45.578183,2026-01-03 12:18:10.593310,0 days 00:00:25.015127,relu,0.11265792701099256,8,0.08951439937819343,2,True,standard,3.1468424316822656e-05,COMPLETE
1489,165.07931518554688,2026-01-03 12:18:10.601313,2026-01-03 12:18:36.444060,0 days 00:00:25.842747,silu,0.1073751731812608,30,0.055866226084204725,2,True,standard,2.266109550480487e-05,COMPLETE
1490,174.01707458496094,2026-01-03 12:18:36.453574,2026-01-03 12:19:02.174045,0 days 00:00:25.720471,relu,0.12021273560462996,31,0.09963727981805759,2,True,none,2.7570085818358376e-05,COMPLETE
1491,141.23497009277344,2026-01-03 12:19:02.182048,2026-01-03 12:19:27.868898,0 days 00:00:25.686850,relu,0.10707923450643839,32,0.08067971051173317,2,True,standard,2.0678600387122614e-05,COMPLETE
1492,146.98611450195312,2026-01-03 12:19:27.876898,2026-01-03 12:19:53.482623,0 days 00:00:25.605725,relu,0.1268252087322805,29,0.06554426173838297,2,True,standard,3.5844936406637775e-05,COMPLETE
1493,141.4845733642578,2026-01-03 12:19:53.490626,2026-01-03 12:20:19.122043,0 days 00:00:25.631417,relu,0.1154286752566474,30,0.07883378581151067,2,True,standard,9.572434647103823e-05,COMPLETE
1494,142.21829223632812,2026-01-03 12:20:19.131043,2026-01-03 12:20:44.876972,0 days 00:00:25.745929,relu,0.1129439533020385,31,0.0886276772659326,2,True,standard,2.3983487547799114e-05,COMPLETE
1495,145.80519104003906,2026-01-03 12:20:44.885975,2026-01-03 12:21:10.504345,0 days 00:00:25.618370,relu,0.10716362654851362,28,0.09981957170248185,2,True,robust,2.7175266620391407e-05,COMPLETE
1496,143.83505249023438,2026-01-03 12:21:10.512348,2026-01-03 12:21:36.041679,0 days 00:00:25.529331,relu,0.13731221169162877,32,0.0731701898294858,2,True,standard,0.00014745431441176576,COMPLETE
1497,139.7864532470703,2026-01-03 12:21:36.049684,2026-01-03 12:22:01.607195,0 days 00:00:25.557511,relu,0.10031478823932169,30,0.08054553275499776,2,True,standard,7.46969226188101e-06,COMPLETE
1498,141.380859375,2026-01-03 12:22:01.615195,2026-01-03 12:22:27.585769,0 days 00:00:25.970574,relu,0.12183072396523517,30,0.08839635090587931,2,True,standard,3.144883746223862e-05,COMPLETE
1499,142.69122314453125,2026-01-03 12:22:27.595772,2026-01-03 12:22:53.353560,0 days 00:00:25.757788,relu,0.10707549479570785,27,0.064495447163597,2,True,standard,0.00011211753036084576,COMPLETE
1500,150.8578338623047,2026-01-03 12:22:53.364560,2026-01-03 12:23:19.130815,0 days 00:00:25.766255,relu,0.22777413053750722,32,0.08870733855280004,2,True,standard,2.137296326796023e-05,COMPLETE
1501,187.3742218017578,2026-01-03 12:23:19.139817,2026-01-03 12:23:44.714044,0 days 00:00:25.574227,mish,0.10012853195418657,16,0.07271089315639007,2,True,minmax,9.702051998098127e-06,COMPLETE
1502,143.40274047851562,2026-01-03 12:23:44.723048,2026-01-03 12:24:10.357976,0 days 00:00:25.634928,relu,0.10005484887463673,29,0.055228384872790484,2,True,standard,2.4976148648968923e-05,COMPLETE
1503,143.6848907470703,2026-01-03 12:24:10.366975,2026-01-03 12:24:36.410390,0 days 00:00:26.043415,relu,0.11465662012162664,31,0.08888122126997801,2,True,standard,1.9525133706714354e-05,COMPLETE
1504,338.59232815212675,2026-01-03 12:24:36.418904,2026-01-03 12:25:01.640128,0 days 00:00:25.221224,relu,0.12729876452086342,31,7.071846967912752e-05,2,False,standard,1.0736202263718061e-05,COMPLETE
1505,140.8850860595703,2026-01-03 12:25:01.649128,2026-01-03 12:25:27.312965,0 days 00:00:25.663837,relu,0.10003412372256971,28,0.09984724096297483,2,True,standard,2.8498318894230853e-05,COMPLETE
1506,167.1623992919922,2026-01-03 12:25:27.321472,2026-01-03 12:25:54.680013,0 days 00:00:27.358541,gelu,0.40682854949858893,32,0.0761180844848159,2,True,standard,3.686689586417897e-05,COMPLETE
1507,142.8262176513672,2026-01-03 12:25:54.688015,2026-01-03 12:26:20.310287,0 days 00:00:25.622272,relu,0.11826257766680956,30,0.06508333926405067,2,True,standard,2.2908563776735994e-05,COMPLETE
1508,141.69100952148438,2026-01-03 12:26:20.320290,2026-01-03 12:26:45.938522,0 days 00:00:25.618232,relu,0.11350323139654478,29,0.08057125003398294,2,True,standard,8.144459777668217e-05,COMPLETE
1509,140.22885131835938,2026-01-03 12:26:45.946522,2026-01-03 12:27:11.493267,0 days 00:00:25.546745,relu,0.13162553038285457,32,0.08899924798967578,2,True,standard,0.00012044129990005434,COMPLETE
1510,142.84280395507812,2026-01-03 12:27:11.502267,2026-01-03 12:27:37.188532,0 days 00:00:25.686265,relu,0.10825231349261702,30,0.07164180306040409,2,True,standard,5.6737251478258015e-06,COMPLETE
1511,148.8231201171875,2026-01-03 12:27:37.197532,2026-01-03 12:28:00.340455,0 days 00:00:23.142923,relu,0.12165919404307367,31,0.09966851626739624,1,True,standard,3.1074760678667714e-05,COMPLETE
1512,166.327880859375,2026-01-03 12:28:00.347455,2026-01-03 12:28:26.068831,0 days 00:00:25.721376,silu,0.21495954430607184,29,0.08063715115544359,2,True,standard,2.5734822506569338e-05,COMPLETE
1513,154.65103149414062,2026-01-03 12:28:26.075831,2026-01-03 12:28:51.778201,0 days 00:00:25.702370,relu,0.10740433669808819,27,0.06052329559611597,2,True,standard,2.1084555837759676e-05,COMPLETE
1514,141.5550079345703,2026-01-03 12:28:51.788201,2026-01-03 12:29:17.677084,0 days 00:00:25.888883,relu,0.11404708395193652,32,0.07123863443293142,2,True,standard,9.660950529675405e-05,COMPLETE
1515,137.65274047851562,2026-01-03 12:29:17.703087,2026-01-03 12:29:43.523173,0 days 00:00:25.820086,relu,0.10012149140064355,30,0.09966606146401658,2,True,standard,1.9422166263274353e-05,COMPLETE
1516,165.3271484375,2026-01-03 12:29:43.531173,2026-01-03 12:30:09.254100,0 days 00:00:25.722927,relu,0.10008163995356138,11,0.09973129618134516,2,True,standard,1.7800932736584484e-05,COMPLETE
1517,173.7272491455078,2026-01-03 12:30:09.261608,2026-01-03 12:30:35.016988,0 days 00:00:25.755380,relu,0.11259686469167457,25,0.09983140383126003,2,True,none,1.6803636461449294e-05,COMPLETE
1518,142.8352813720703,2026-01-03 12:30:35.025988,2026-01-03 12:31:00.672897,0 days 00:00:25.646909,relu,0.12228338172498146,27,0.09987333529886035,2,True,standard,1.3503307167348507e-05,COMPLETE
1519,170.2879638671875,2026-01-03 12:31:00.680897,2026-01-03 12:31:26.758706,0 days 00:00:26.077809,relu,0.10692830229710211,28,0.01320049574123043,2,True,standard,1.8199210264058985e-05,COMPLETE
1520,148.9163818359375,2026-01-03 12:31:26.769221,2026-01-03 12:31:53.328801,0 days 00:00:26.559580,relu,0.13494961589453244,28,0.08840492092169325,2,True,robust,2.0132100506562518e-05,COMPLETE
1521,143.07278442382812,2026-01-03 12:31:53.337804,2026-01-03 12:32:18.896228,0 days 00:00:25.558424,relu,0.11343540801928899,28,0.08882996630737415,2,True,standard,1.528018634291936e-05,COMPLETE
1522,141.35789489746094,2026-01-03 12:32:18.904229,2026-01-03 12:32:44.473532,0 days 00:00:25.569303,relu,0.12066830435028594,29,0.08892041335122916,2,True,standard,1.9636953531498277e-05,COMPLETE
1523,198.0868450249566,2026-01-03 12:32:44.481043,2026-01-03 12:33:09.482231,0 days 00:00:25.001188,relu,0.10727373810773262,26,0.0009944927058146748,2,False,standard,1.599962957652129e-05,COMPLETE
1524,177.8113250732422,2026-01-03 12:33:09.490231,2026-01-03 12:33:36.028526,0 days 00:00:26.538295,mish,0.14609513573731686,29,0.006066851037652679,2,True,standard,2.2682904674517313e-05,COMPLETE
1525,138.99307250976562,2026-01-03 12:33:36.036526,2026-01-03 12:34:01.774850,0 days 00:00:25.738324,relu,0.10011409491456452,30,0.08146843056099873,2,True,standard,1.9598191031159967e-05,COMPLETE
1526,174.29348754882812,2026-01-03 12:34:01.783850,2026-01-03 12:34:27.484634,0 days 00:00:25.700784,relu,0.12559223374744483,27,0.09941845266665063,2,True,minmax,1.250958629944969e-05,COMPLETE
1527,142.62347412109375,2026-01-03 12:34:27.493142,2026-01-03 12:34:53.223888,0 days 00:00:25.730746,relu,0.10758149413186677,29,0.07892478328339433,2,True,standard,2.4763933156590377e-05,COMPLETE
1528,142.33502197265625,2026-01-03 12:34:53.231888,2026-01-03 12:35:18.971486,0 days 00:00:25.739598,relu,0.1166080006235243,30,0.08891807559503478,2,True,standard,2.067038071987365e-05,COMPLETE
1529,151.57862854003906,2026-01-03 12:35:18.981495,2026-01-03 12:35:44.589302,0 days 00:00:25.607807,relu,0.10808040976367432,28,0.03938680510163374,2,True,standard,2.3311269064120862e-05,COMPLETE
1530,143.44168090820312,2026-01-03 12:35:44.597302,2026-01-03 12:36:10.243193,0 days 00:00:25.645891,relu,0.11378196519605782,30,0.07948618302504101,2,True,standard,1.8068655002031597e-05,COMPLETE
1531,148.7984619140625,2026-01-03 12:36:10.252193,2026-01-03 12:36:37.541776,0 days 00:00:27.289583,gelu,0.13015387746749765,28,0.0889102774996525,2,True,standard,1.6769513770185376e-05,COMPLETE
1532,143.04791259765625,2026-01-03 12:36:37.550779,2026-01-03 12:37:03.289299,0 days 00:00:25.738520,relu,0.10671526603541139,31,0.0695568402714197,2,True,standard,1.4137837868490374e-05,COMPLETE
1533,146.63055419921875,2026-01-03 12:37:03.297305,2026-01-03 12:37:28.824778,0 days 00:00:25.527473,relu,0.10006651838713404,26,0.049170436840736666,2,True,standard,2.6528192678172964e-05,COMPLETE
1534,140.3528594970703,2026-01-03 12:37:28.833778,2026-01-03 12:37:54.605230,0 days 00:00:25.771452,relu,0.11939747103190593,29,0.09936163920313086,2,True,standard,2.1169849872945534e-05,COMPLETE
1535,141.33609008789062,2026-01-03 12:37:54.614230,2026-01-03 12:38:20.328553,0 days 00:00:25.714323,relu,0.11336254535700954,31,0.09970334712833964,2,True,standard,2.32111203421039e-05,COMPLETE
1536,176.14492797851562,2026-01-03 12:38:20.336553,2026-01-03 12:38:45.915989,0 days 00:00:25.579436,relu,0.34860733777140573,20,0.07942060131711318,2,True,standard,2.9164706728051325e-05,COMPLETE
1537,160.24905395507812,2026-01-03 12:38:45.924489,2026-01-03 12:39:11.993557,0 days 00:00:26.069068,silu,0.12486859275293963,30,0.09991469918772851,2,True,standard,1.907160818379429e-05,COMPLETE
1538,142.99237060546875,2026-01-03 12:39:12.002556,2026-01-03 12:39:37.952911,0 days 00:00:25.950355,relu,0.10007052034631025,30,0.07142058319508189,2,True,standard,2.6627264886760964e-05,COMPLETE
1539,172.02853393554688,2026-01-03 12:39:37.960911,2026-01-03 12:40:03.335711,0 days 00:00:25.374800,relu,0.10694713017867359,24,0.0808838441041596,2,True,none,8.693339786898812e-06,COMPLETE
1540,143.46669006347656,2026-01-03 12:40:03.344712,2026-01-03 12:40:29.044621,0 days 00:00:25.699909,relu,0.11326075879746376,28,0.062470688570158465,2,True,standard,1.7235823128699766e-05,COMPLETE
1541,142.42556762695312,2026-01-03 12:40:29.053623,2026-01-03 12:40:54.682405,0 days 00:00:25.628782,relu,0.11902276779699175,31,0.08602887282191239,2,True,standard,2.278493935458677e-05,COMPLETE
1542,195.7074737548828,2026-01-03 12:40:54.689405,2026-01-03 12:41:20.354178,0 days 00:00:25.664773,relu,0.10683483287593026,29,0.00032657690147469483,2,True,standard,3.290354022739706e-05,COMPLETE
1543,153.29039001464844,2026-01-03 12:41:20.362181,2026-01-03 12:41:45.757045,0 days 00:00:25.394864,relu,0.13165398934080863,18,0.09982161117586841,2,True,standard,1.995467706050228e-05,COMPLETE
1544,204.82313964843752,2026-01-03 12:41:45.765045,2026-01-03 12:42:10.833264,0 days 00:00:25.068219,relu,0.44203755637699466,27,0.0009934470779646273,2,False,standard,1.1508948937859633e-05,COMPLETE
1545,145.83370971679688,2026-01-03 12:42:10.842271,2026-01-03 12:42:36.679738,0 days 00:00:25.837467,relu,0.10717172652643123,31,0.07211077832602682,2,True,robust,2.5079419651617464e-05,COMPLETE
1546,141.23486328125,2026-01-03 12:42:36.687741,2026-01-03 12:43:02.306407,0 days 00:00:25.618666,relu,0.11832594924960273,32,0.08829905664981193,2,True,standard,3.100411246021406e-05,COMPLETE
1547,142.14788818359375,2026-01-03 12:43:02.314407,2026-01-03 12:43:28.091187,0 days 00:00:25.776780,relu,0.11469182056013703,30,0.07934489059606749,2,True,standard,1.4038285120179548e-05,COMPLETE
1548,143.91738891601562,2026-01-03 12:43:28.101188,2026-01-03 12:43:53.846474,0 days 00:00:25.745286,relu,0.1071221194455131,30,0.06617510831155088,2,True,standard,2.179391196715155e-05,COMPLETE
1549,188.9739227294922,2026-01-03 12:43:53.854479,2026-01-03 12:44:20.515388,0 days 00:00:26.660909,mish,0.12625936266226406,29,0.08886342130090805,2,True,minmax,2.8459120480754977e-05,COMPLETE
1550,140.9984130859375,2026-01-03 12:44:20.523388,2026-01-03 12:44:46.147142,0 days 00:00:25.623754,relu,0.10006275822039827,32,0.07811207619748417,2,True,standard,2.4940319561964366e-05,COMPLETE
1551,148.31179809570312,2026-01-03 12:44:46.156141,2026-01-03 12:45:09.524193,0 days 00:00:23.368052,relu,0.13823825290461494,31,0.08653088981012412,1,True,standard,3.560408741447447e-05,COMPLETE
1552,142.84033203125,2026-01-03 12:45:09.532193,2026-01-03 12:45:35.151009,0 days 00:00:25.618816,relu,0.11356101290594545,28,0.054929499355655186,2,True,standard,1.6405561371478006e-05,COMPLETE
1553,142.70626831054688,2026-01-03 12:45:35.160012,2026-01-03 12:46:00.870906,0 days 00:00:25.710894,relu,0.10721940976996991,31,0.07127378366658879,2,True,standard,1.9210864929153043e-05,COMPLETE
1554,153.8623809814453,2026-01-03 12:46:00.880906,2026-01-03 12:46:28.836152,0 days 00:00:27.955246,gelu,0.12116299806380948,25,0.08922415377052254,2,True,standard,6.861219520102689e-06,COMPLETE
1555,144.36383056640625,2026-01-03 12:46:30.466829,2026-01-03 12:46:56.275988,0 days 00:00:25.809159,relu,0.10022853786136325,29,0.07949291759361006,2,True,standard,2.2327461697696667e-05,COMPLETE
1556,145.60125732421875,2026-01-03 12:46:56.285991,2026-01-03 12:47:21.890671,0 days 00:00:25.604680,relu,0.1124622288787248,30,0.058325807189172976,2,True,standard,2.641991239886681e-05,COMPLETE
1557,142.90745544433594,2026-01-03 12:47:21.900669,2026-01-03 12:47:47.637530,0 days 00:00:25.736861,relu,0.10011005979815685,27,0.0667570047282281,2,True,standard,3.074420628032964e-05,COMPLETE
1558,141.38406372070312,2026-01-03 12:47:47.644533,2026-01-03 12:48:13.270937,0 days 00:00:25.626404,relu,0.12577599854763535,32,0.08952037562088767,2,True,standard,1.9397214167031546e-05,COMPLETE
1559,141.38592529296875,2026-01-03 12:48:13.278937,2026-01-03 12:48:38.991782,0 days 00:00:25.712845,relu,0.10750995560093611,29,0.07630373317371318,2,True,standard,3.864899633162504e-05,COMPLETE
1560,139.38833618164062,2026-01-03 12:48:38.999779,2026-01-03 12:49:04.556049,0 days 00:00:25.556270,relu,0.11919364182585498,32,0.08020608222398289,2,True,standard,1.4994709052198675e-05,COMPLETE
1561,197.91981811523436,2026-01-03 12:49:04.563556,2026-01-03 12:49:29.753376,0 days 00:00:25.189820,silu,0.11264604560700237,30,0.0009946995022181945,2,False,standard,2.415265141474783e-05,COMPLETE
1562,140.77601623535156,2026-01-03 12:49:29.761380,2026-01-03 12:49:55.488211,0 days 00:00:25.726831,relu,0.1066077808640869,31,0.09914947614065077,2,True,standard,1.244056177163834e-05,COMPLETE
1563,202.027099609375,2026-01-03 12:49:55.496211,2026-01-03 12:50:21.086401,0 days 00:00:25.590190,relu,0.4217684650863371,31,0.08815087667927678,2,True,none,1.7052645225837174e-05,COMPLETE
1564,145.09019470214844,2026-01-03 12:50:21.096404,2026-01-03 12:50:46.703234,0 days 00:00:25.606830,relu,0.13296254556110743,28,0.06650361403268394,2,True,standard,2.0450260764088977e-05,COMPLETE
1565,140.7750701904297,2026-01-03 12:50:46.712234,2026-01-03 12:51:12.338976,0 days 00:00:25.626742,relu,0.1182139699700904,32,0.08954644958677838,2,True,standard,2.8583803271861588e-05,COMPLETE
1566,138.37835693359375,2026-01-03 12:51:12.345976,2026-01-03 12:51:38.055850,0 days 00:00:25.709874,relu,0.10021779711898521,30,0.09991262679560335,2,True,standard,8.997680487093373e-06,COMPLETE
1567,139.29232788085938,2026-01-03 12:51:38.064852,2026-01-03 12:52:03.696911,0 days 00:00:25.632059,relu,0.10714010026029738,31,0.09938591589211337,2,True,standard,7.893202366064134e-06,COMPLETE
1568,199.45260620117188,2026-01-03 12:52:03.704911,2026-01-03 12:52:28.829610,0 days 00:00:25.124699,relu,0.4628751440413287,13,0.09089893385678403,2,True,robust,9.105376071977824e-06,COMPLETE
1569,140.09884643554688,2026-01-03 12:52:28.836610,2026-01-03 12:52:54.586874,0 days 00:00:25.750264,relu,0.11319358521967271,30,0.0999024069354869,2,True,standard,8.682219313418657e-06,COMPLETE
1570,141.55545043945312,2026-01-03 12:52:54.596384,2026-01-03 12:53:20.228638,0 days 00:00:25.632254,relu,0.12443020853600398,32,0.08939320090983059,2,True,standard,5.828726000766652e-06,COMPLETE
1571,142.37252807617188,2026-01-03 12:53:20.236638,2026-01-03 12:53:45.897530,0 days 00:00:25.660892,relu,0.11357157896783425,30,0.09024964063977567,2,True,standard,6.926168975435751e-06,COMPLETE
1572,140.33566284179688,2026-01-03 12:53:45.907040,2026-01-03 12:54:11.529343,0 days 00:00:25.622303,relu,0.10648137839151306,31,0.09928336142290835,2,True,standard,3.425317031710645e-05,COMPLETE
1573,142.96177673339844,2026-01-03 12:54:11.538346,2026-01-03 12:54:37.269522,0 days 00:00:25.731176,relu,0.10002092178031927,32,0.09899079514304826,2,True,standard,4.767511316443424e-06,COMPLETE
1574,186.8859405517578,2026-01-03 12:54:37.277522,2026-01-03 12:55:03.731932,0 days 00:00:26.454410,mish,0.11877430779105756,29,0.08818118885205253,2,True,minmax,6.942262385324431e-06,COMPLETE
1575,142.6442108154297,2026-01-03 12:55:03.742933,2026-01-03 12:55:29.430867,0 days 00:00:25.687934,relu,0.10692840481223173,30,0.08123532319922397,2,True,standard,9.100830069268955e-06,COMPLETE
1576,176.2443389892578,2026-01-03 12:55:29.439862,2026-01-03 12:55:55.007234,0 days 00:00:25.567372,relu,0.4779222847288227,32,0.08819946327337479,2,True,standard,8.651828292518226e-06,COMPLETE
1577,148.1812744140625,2026-01-03 12:55:55.015235,2026-01-03 12:56:20.694955,0 days 00:00:25.679720,relu,0.180571968147821,30,0.07913172924803287,2,True,standard,7.387266078180289e-06,COMPLETE
1578,143.28817749023438,2026-01-03 12:56:20.704964,2026-01-03 12:56:46.378271,0 days 00:00:25.673307,relu,0.1521005696886109,31,0.09996959852568901,2,True,standard,3.514457120983354e-06,COMPLETE
1579,181.44313049316406,2026-01-03 12:56:46.387271,2026-01-03 12:57:13.888037,0 days 00:00:27.500766,gelu,0.12886816111311944,29,0.0030429534531500775,2,True,standard,6.237386766232082e-06,COMPLETE
1580,140.6773223876953,2026-01-03 12:57:13.896036,2026-01-03 12:57:39.386880,0 days 00:00:25.490844,relu,0.11343674944215218,32,0.09972056839832785,2,True,standard,8.794853472485916e-06,COMPLETE
1581,141.45565795898438,2026-01-03 12:57:39.395882,2026-01-03 12:58:04.960646,0 days 00:00:25.564764,relu,0.14160902892523256,29,0.08019273684119102,2,True,standard,9.591002990786137e-06,COMPLETE
1582,198.1437685139974,2026-01-03 12:58:04.968650,2026-01-03 12:58:30.103348,0 days 00:00:25.134698,relu,0.10701069338366755,30,0.0009947075510138407,2,False,standard,5.4236406114659555e-06,COMPLETE
1583,141.0389862060547,2026-01-03 12:58:30.110347,2026-01-03 12:58:55.862178,0 days 00:00:25.751831,relu,0.1214805143761931,31,0.09963069012767434,2,True,standard,3.852485843603667e-05,COMPLETE
1584,141.63119506835938,2026-01-03 12:58:55.870181,2026-01-03 12:59:21.532085,0 days 00:00:25.661904,relu,0.10743127409339594,32,0.08108713601803022,2,True,standard,1.0983814331987042e-05,COMPLETE
1585,140.07162475585938,2026-01-03 12:59:21.540085,2026-01-03 12:59:47.256000,0 days 00:00:25.715915,relu,0.1000079948578864,29,0.08901909113354621,2,True,standard,8.10634679272991e-06,COMPLETE
1586,139.1902618408203,2026-01-03 12:59:47.265003,2026-01-03 13:00:12.968073,0 days 00:00:25.703070,relu,0.11659512480870718,31,0.09953305409547016,2,True,standard,7.704776276785934e-06,COMPLETE
