number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_hidden_size,params_lr,params_n_layers,params_scale_target,params_scaler,params_weight_decay,state
537,187.72756958007812,2026-01-03 20:07:00.574915,2026-01-03 20:07:11.000677,0 days 00:00:10.425762,relu,0.13676449701120208,32,0.0025266276490872835,2,True,standard,0.00014384965170085293,COMPLETE
538,144.14093017578125,2026-01-03 20:07:11.012194,2026-01-03 20:07:21.364012,0 days 00:00:10.351818,relu,0.10063729088204217,30,0.0661675212156248,2,True,standard,7.670726920929556e-05,COMPLETE
539,170.8856658935547,2026-01-03 20:07:21.374530,2026-01-03 20:07:33.277728,0 days 00:00:11.903198,gelu,0.12431861953559842,31,0.07966233474719439,2,True,none,0.00012554502506996958,COMPLETE
540,143.96408081054688,2026-01-03 20:07:33.289242,2026-01-03 20:07:43.631379,0 days 00:00:10.342137,relu,0.10015293751844069,26,0.0707767730419411,2,True,standard,9.15228251777446e-05,COMPLETE
541,142.99673461914062,2026-01-03 20:07:43.643902,2026-01-03 20:07:54.246788,0 days 00:00:10.602886,relu,0.11250457160872687,28,0.08790393820672461,2,True,standard,5.9417990458573465e-05,COMPLETE
542,143.4589385986328,2026-01-03 20:07:54.257309,2026-01-03 20:08:04.556397,0 days 00:00:10.299088,relu,0.1081093291636748,29,0.05923982575593055,2,True,standard,0.00010776075175968579,COMPLETE
543,178.66409301757812,2026-01-03 20:08:04.566914,2026-01-03 20:08:14.310565,0 days 00:00:09.743651,relu,0.12041740146941672,9,0.07880632269083039,2,True,robust,3.888199498456399e-05,COMPLETE
544,142.2912139892578,2026-01-03 20:08:14.324092,2026-01-03 20:08:24.329010,0 days 00:00:10.004918,relu,0.12702419694300285,31,0.09866106226185506,2,True,standard,7.971694426376799e-05,COMPLETE
545,143.59800720214844,2026-01-03 20:08:24.341037,2026-01-03 20:08:34.688506,0 days 00:00:10.347469,relu,0.1095191673621729,32,0.06395226811237029,2,True,standard,9.742673869221e-05,COMPLETE
546,,2026-01-03 20:08:34.704967,,,relu,0.11655761398756116,27,0.08089393317183628,2,True,standard,0.00013006255393414076,RUNNING
